payment_id,order_id,payment_datetime,method,payment_status,amount,currency
431,20933,2024-08-04T16:57:07,card,approved,5036.0,USD
432,65648,2025-10-17T04:41:54,transfer,pending,1287.09,USD
433,55314,2024-08-24T04:39:18,transfer,pending,2259.45,PYG
434,87337,2024-05-26T01:10:48,card,approved,3877.54,PYG
435,21011,2024-05-01T23:47:17,card,approved,783.03,PYG
436,14644,2025-01-07T23:28:43,cash,approved,5521.97,PYG
437,102428,2024-07-28T18:56:47,card,approved,992.24,PYG
438,48713,2025-04-12T12:20:36,cash,approved,680.34,PYG
439,85308,2024-02-29T04:22:02,transfer,approved,1078.24,PYG
440,93017,2024-08-08T16:55:30,cash,approved,5588.71,PYG
441,69318,2024-05-02T05:26:42,card,approved,1118.69,PYG
442,16861,2025-10-21T18:43:26,cash,approved,1237.16,USD
443,91361,2025-06-10T22:16:00,card,rejected,100.42,PYG
444,36777,2024-12-28T10:10:14,cash,approved,2248.8,USD
445,29402,2024-04-27T16:24:33,transfer,approved,382.01,PYG
446,84296,2025-01-08T06:00:24,card,approved,3837.87,PYG
447,20559,2024-08-26T09:04:36,card,pending,4619.67,PYG
448,28389,2025-05-21T16:17:48,card,approved,239.29,PYG
449,46376,2025-11-10T19:21:15,cash,approved,322.1,PYG
450,50943,2024-09-23T17:04:09,transfer,approved,1683.25,PYG
451,96717,2026-01-31T20:23:23,card,approved,1641.76,PYG
452,44012,2024-01-14T12:09:24,cash,approved,964.66,USD
453,110114,2024-03-17T10:31:28,cash,rejected,29.69,PYG
454,88159,2024-07-18T20:11:37,transfer,approved,4227.98,PYG
455,86886,2025-04-05T09:44:43,transfer,rejected,122.68,PYG
456,99540,2025-11-01T04:56:14,card,pending,2215.95,USD
457,108599,2024-02-25T16:22:03,card,rejected,42.05,PYG
458,59025,2024-10-06T15:44:37,transfer,approved,2842.08,PYG
459,27712,2024-05-14T05:22:01,card,approved,158.15,PYG
460,65983,2024-10-22T09:30:49,card,approved,1704.53,PYG
461,16291,2024-02-09T13:59:21,transfer,pending,361.7,PYG
462,52414,2024-11-28T02:38:02,card,approved,3538.7,PYG
463,61824,2024-05-11T05:55:16,cash,approved,2448.1,PYG
464,18673,2024-12-08T03:59:29,wallet,approved,3449.78,PYG
465,38061,2024-12-10T00:29:45,cash,approved,2006.72,PYG
466,79846,2024-05-24T06:43:51,transfer,approved,966.62,PYG
467,64317,2024-12-12T06:25:40,card,pending,586.71,USD
468,21862,2025-07-28T00:13:58,cash,approved,1727.62,PYG
469,26713,2024-09-09T04:16:31,card,approved,91.51,PYG
470,99227,2025-01-19T20:52:54,cash,approved,1684.47,PYG
471,48246,2024-11-09T12:20:04,transfer,pending,705.5,PYG
472,93790,2026-01-07T01:46:21,card,approved,25.64,PYG
473,49330,2025-06-27T01:38:55,transfer,approved,3120.43,PYG
474,112484,2024-08-24T01:30:15,transfer,refunded,214.03,PYG
475,58532,2025-04-08T19:03:34,card,approved,855.54,USD
476,92878,2025-09-17T07:10:47,cash,approved,1803.26,PYG
477,108096,2025-11-23T18:57:52,transfer,approved,587.25,PYG
478,80339,2025-03-05T15:50:23,card,approved,5285.05,PYG
479,26972,2024-03-16T07:46:18,card,pending,83.97,PYG
480,87655,2025-12-29T19:57:47,card,approved,380.4,PYG
481,23066,2026-01-31T18:53:47,cash,approved,1169.38,PYG
482,75570,2024-05-18T11:36:29,transfer,pending,1946.79,PYG
483,109890,2025-04-30T16:48:49,card,approved,2193.54,PYG
484,113638,2024-08-21T12:28:03,wallet,approved,1068.58,PYG
485,53981,2025-12-25T15:25:49,card,approved,2349.62,PYG
486,42934,2025-05-11T01:58:54,card,approved,2570.42,PYG
487,57224,2025-10-21T21:18:37,cash,approved,7301.93,PYG
488,26338,2024-01-18T18:18:57,card,approved,699.63,USD
489,83762,2026-02-04T03:22:38,cash,approved,899.97,PYG
490,16661,2024-08-12T11:31:04,card,approved,413.93,PYG
491,20132,2025-04-30T06:40:56,card,approved,4074.55,PYG
492,28702,2024-01-30T08:45:45,card,approved,1460.16,PYG
493,76124,2025-08-29T10:32:32,card,approved,988.37,PYG
494,32241,2024-12-28T19:26:40,transfer,rejected,46.6,PYG
495,41254,2024-07-10T07:47:15,card,approved,480.92,PYG
496,27112,2024-12-06T13:27:13,card,approved,3885.44,PYG
497,109382,2025-01-27T06:36:58,transfer,approved,2126.1,PYG
498,116249,2024-10-05T10:02:20,card,approved,950.16,PYG
499,52964,2024-03-24T09:09:45,card,refunded,1002.63,PYG
500,25555,2024-05-08T21:04:32,transfer,approved,1523.19,PYG
501,17156,2025-10-01T17:08:24,card,rejected,60.21,PYG
502,7130,2025-12-08T19:08:10,card,approved,69.59,PYG
503,34740,2025-10-10T15:11:26,card,approved,2057.23,PYG
504,8400,2025-10-20T20:38:58,card,approved,167.88,PYG
505,62505,2025-02-20T01:03:12,cash,approved,847.4,PYG
506,114964,2024-06-16T05:20:57,card,approved,2030.32,PYG
507,96520,2024-12-01T13:44:30,transfer,approved,117.21,PYG
508,54019,2025-07-10T21:10:35,card,pending,180.97,PYG
509,8222,2025-09-22T19:50:50,card,approved,123.56,PYG
510,50396,2026-01-24T06:11:09,card,approved,0.0,PYG
511,59567,2024-12-12T21:15:53,card,refunded,518.83,PYG
512,106877,2024-11-04T00:22:05,cash,approved,2456.09,PYG
513,43355,2024-05-04T15:55:31,transfer,approved,3681.78,PYG
514,34349,2024-12-03T00:26:54,transfer,approved,399.44,PYG
515,94815,2024-01-24T05:36:37,card,approved,904.05,PYG
516,14116,2025-03-28T16:40:45,card,pending,1199.6,PYG
517,43411,2024-02-14T10:00:04,card,approved,445.76,USD
518,83142,2025-03-15T14:42:59,wallet,approved,4102.64,PYG
519,32504,2025-05-13T06:26:30,transfer,approved,928.74,PYG
520,28983,2024-08-22T13:52:13,card,approved,678.22,PYG
521,97912,2024-07-20T10:45:36,transfer,approved,423.85,PYG
522,63781,2024-11-24T07:11:41,card,pending,1847.96,PYG
523,6090,2025-08-25T10:21:11,cash,approved,3086.22,PYG
524,48076,2025-01-07T21:26:15,card,approved,3004.83,PYG
525,22992,2024-04-02T18:03:12,card,approved,2300.93,USD
526,85879,2024-06-04T15:02:27,transfer,approved,3200.88,PYG
527,7469,2026-01-30T19:46:58,card,approved,3365.87,PYG
528,21212,2025-09-30T19:23:16,cash,rejected,425.29,PYG
529,102827,2025-06-28T16:43:16,card,approved,0.0,PYG
530,87106,2026-01-13T07:53:45,card,approved,1149.73,PYG
531,23662,2025-06-20T23:44:41,transfer,approved,1457.6,PYG
532,93439,2024-09-22T10:14:16,transfer,pending,3734.41,PYG
533,15463,2025-04-30T05:24:24,transfer,approved,733.7,USD
534,88932,2025-02-03T09:37:01,card,approved,4766.17,PYG
535,38930,2025-12-28T02:03:27,transfer,approved,489.7,USD
536,28090,2024-10-26T08:04:50,cash,approved,437.72,PYG
537,9379,2025-07-05T02:03:41,card,approved,336.9,PYG
538,54818,2025-10-09T00:03:35,transfer,rejected,280.8,PYG
539,77908,2025-07-12T10:56:46,transfer,approved,4081.69,PYG
540,103469,2025-12-16T13:36:14,card,approved,3234.14,USD
541,708,2025-03-27T17:41:41,cash,rejected,5.66,PYG
542,82410,2026-02-03T16:33:23,transfer,approved,1534.4,PYG
543,35192,2024-06-03T20:31:04,transfer,approved,2362.48,PYG
544,2763,2024-01-25T18:13:42,card,approved,3012.04,PYG
545,106256,2024-04-07T01:52:01,transfer,rejected,50.32,PYG
546,41276,2024-07-20T14:20:26,transfer,approved,841.2,PYG
547,24961,2024-01-19T13:59:09,cash,approved,213.12,PYG
548,66979,2024-01-27T20:05:08,transfer,approved,1196.99,USD
549,42169,2024-05-14T00:40:17,card,rejected,60.45,USD
550,118193,2025-12-31T21:55:22,card,approved,4180.91,PYG
551,103037,2025-08-10T02:10:32,card,approved,2121.21,PYG
552,13099,2024-01-27T11:00:22,transfer,approved,4412.33,PYG
553,60896,2024-10-29T01:21:28,card,approved,737.0,PYG
554,30992,2025-08-22T19:32:53,cash,rejected,0.4,PYG
555,80153,2025-01-21T14:35:00,card,approved,4987.03,PYG
556,28959,2025-05-31T03:23:40,card,approved,1147.14,PYG
557,68638,2025-06-04T12:09:45,transfer,approved,1382.66,PYG
558,3184,2025-08-21T15:26:32,card,refunded,428.56,PYG
559,2015,2024-06-13T07:49:52,card,approved,1213.48,PYG
560,104645,2024-05-09T01:38:46,card,approved,1962.4,USD
561,64686,2026-02-12T13:32:07,transfer,pending,1078.78,USD
562,20693,2025-12-25T09:53:31,transfer,rejected,67.63,PYG
563,115863,2024-03-13T08:59:50,transfer,approved,1723.6,PYG
564,105451,2024-10-09T20:07:27,cash,approved,1770.58,USD
565,79656,2026-01-11T03:33:32,transfer,pending,1049.63,PYG
566,8137,2024-05-22T19:40:37,transfer,approved,2895.26,PYG
567,85384,2025-03-15T02:06:55,card,pending,1187.79,PYG
568,104838,2025-02-23T12:07:15,transfer,approved,607.56,PYG
569,117460,2024-06-02T08:51:56,card,approved,3134.9,PYG
570,934,2025-02-07T22:33:37,card,approved,3025.41,PYG
571,12559,2025-06-19T08:48:17,card,rejected,50.11,PYG
572,5022,2024-10-25T18:05:23,card,approved,770.44,PYG
573,41531,2025-03-31T11:08:21,transfer,approved,2189.67,PYG
574,57658,2024-04-24T14:35:59,card,rejected,217.0,PYG
575,104298,2025-05-31T00:02:37,transfer,approved,946.48,PYG
576,17186,2025-10-08T18:33:23,card,approved,233.76,PYG
577,19127,2024-03-02T05:38:36,transfer,approved,3510.39,USD
578,5781,2025-04-10T16:22:33,card,approved,4069.21,PYG
579,78227,2025-06-08T14:53:00,cash,pending,2054.83,USD
580,3017,2025-04-11T19:01:44,cash,rejected,457.95,PYG
581,51008,2025-06-02T03:00:29,card,approved,1144.99,PYG
582,104863,2025-07-26T16:21:40,card,approved,3594.16,PYG
583,41696,2024-02-02T09:30:09,card,approved,0.0,PYG
584,94130,2024-12-26T23:26:14,card,approved,1942.02,PYG
585,19764,2025-10-19T02:11:27,card,approved,4457.71,PYG
586,13244,2024-07-01T20:37:11,transfer,approved,1384.04,USD
587,52506,2025-08-23T13:21:34,card,pending,0.0,PYG
588,46067,2024-01-27T22:14:45,transfer,approved,1730.2,PYG
589,25027,2025-07-02T04:44:58,transfer,rejected,336.77,PYG
590,50708,2024-06-08T09:01:57,card,approved,3783.27,PYG
591,33527,2026-02-04T00:19:09,card,approved,1673.34,PYG
592,21843,2025-10-07T19:18:09,wallet,approved,3306.48,PYG
593,68453,2025-09-13T07:57:03,card,approved,2346.7,PYG
594,4054,2024-11-22T10:28:02,transfer,approved,648.32,PYG
595,46572,2025-02-04T07:40:17,cash,approved,2018.06,PYG
596,16272,2024-08-23T01:52:55,card,approved,426.73,PYG
597,90177,2026-01-28T04:36:56,cash,pending,2222.41,PYG
598,61848,2025-08-27T05:12:45,wallet,approved,88.98,PYG
599,95112,2025-12-06T12:05:31,card,rejected,243.65,PYG
600,25918,2024-08-24T17:50:20,card,rejected,427.38,PYG
601,114618,2025-05-21T20:12:31,transfer,approved,991.43,PYG
602,92820,2024-09-14T19:15:22,transfer,approved,119.97,PYG
603,64705,2024-07-24T15:03:10,transfer,approved,5386.75,PYG
604,108785,2025-09-03T10:55:56,card,rejected,279.55,PYG
605,11259,2025-04-20T15:11:38,card,approved,659.94,PYG
606,58167,2024-03-05T09:30:30,card,approved,768.22,PYG
607,101059,2025-06-10T20:38:23,transfer,approved,2089.08,PYG
608,82621,2025-01-14T08:05:29,wallet,pending,1462.9,PYG
609,11271,2025-08-01T09:19:36,card,approved,878.18,PYG
610,85823,2025-03-05T02:10:02,card,approved,3337.35,PYG
611,35088,2024-05-23T13:27:31,card,approved,1330.41,USD
612,853,2024-07-02T09:01:46,card,approved,868.08,PYG
613,118272,2025-05-11T15:12:52,card,approved,1818.01,PYG
614,108299,2024-03-01T12:46:52,transfer,refunded,3076.18,PYG
615,30363,2025-08-19T13:33:35,transfer,approved,2636.44,PYG
616,87087,2025-09-09T09:33:38,card,approved,2394.86,USD
617,15611,2025-10-13T07:06:50,transfer,approved,1713.84,PYG
618,30782,2024-02-29T16:16:14,card,refunded,3335.59,PYG
619,450,2025-03-11T06:03:35,transfer,approved,1136.56,PYG
620,6264,2026-01-06T12:51:07,transfer,approved,1282.17,PYG
621,110355,2025-01-05T17:01:06,card,approved,2106.49,PYG
622,21408,2024-11-20T08:36:50,card,approved,2641.17,PYG
623,12391,2025-11-04T02:35:00,wallet,approved,3222.98,PYG
624,23990,2025-12-09T03:06:09,card,rejected,339.9,PYG
625,19913,2024-09-27T19:56:38,transfer,pending,1634.4,PYG
626,55160,2025-01-14T03:52:06,transfer,rejected,844.38,PYG
627,65110,2026-01-18T06:50:23,card,approved,2464.85,PYG
628,22308,2025-08-02T12:53:15,card,approved,1374.86,PYG
629,52349,2025-04-24T20:40:40,card,approved,615.32,PYG
630,106716,2025-11-19T06:49:50,card,approved,413.88,USD
631,75473,2024-04-30T17:51:36,cash,approved,1711.34,PYG
632,96170,2025-10-26T22:58:40,card,approved,2171.53,PYG
633,5907,2025-06-05T21:47:14,cash,approved,1859.72,PYG
634,73743,2025-07-02T23:29:07,card,approved,309.85,PYG
635,11629,2025-12-23T22:38:47,card,pending,571.99,USD
636,32146,2025-09-16T08:32:01,card,approved,3322.24,PYG
637,4630,2025-07-26T08:00:41,card,approved,81.11,PYG
638,57165,2025-06-23T00:58:59,cash,approved,1602.84,PYG
639,44342,2024-03-27T12:46:45,card,approved,3573.23,PYG
640,44571,2024-06-25T08:00:35,card,approved,5910.42,PYG
641,1545,2025-04-19T09:09:28,card,approved,2595.8,USD
642,78786,2025-05-09T05:36:46,transfer,approved,0.0,PYG
643,23487,2025-04-24T07:16:03,cash,approved,1592.8,PYG
644,22213,2024-02-03T19:15:31,transfer,approved,3325.42,PYG
645,63234,2024-07-21T16:04:06,cash,approved,2151.43,PYG
646,50255,2025-08-19T00:33:11,card,approved,1865.33,PYG
647,100251,2025-12-20T02:35:01,transfer,refunded,617.54,PYG
648,101693,2025-07-04T10:42:17,cash,approved,1503.41,PYG
649,50244,2024-03-13T01:51:19,card,approved,2138.86,USD
650,86880,2024-05-08T13:41:52,transfer,rejected,59.59,USD
651,43043,2025-09-12T05:25:15,transfer,approved,1591.25,PYG
652,42684,2025-04-07T20:42:49,card,approved,2661.18,PYG
653,108393,2025-05-14T13:49:19,cash,approved,928.23,USD
654,110753,2025-10-03T08:21:56,transfer,approved,246.45,PYG
655,19822,2026-02-08T08:27:18,card,approved,929.68,PYG
656,61260,2024-11-25T05:46:22,card,pending,2536.07,PYG
657,28179,2024-08-04T08:07:22,card,rejected,480.15,PYG
658,104230,2025-03-13T20:32:13,card,approved,626.47,PYG
659,52627,2026-02-09T01:01:19,card,pending,0.0,PYG
660,41810,2025-04-12T23:54:52,transfer,pending,2302.16,PYG
661,76637,2026-02-12T10:29:25,cash,approved,4167.52,PYG
662,118435,2026-01-20T23:30:16,wallet,pending,3799.71,PYG
663,3974,2025-06-20T14:42:57,cash,pending,3789.92,PYG
664,10345,2025-06-17T04:34:18,cash,approved,193.67,PYG
665,61129,2024-01-08T13:24:12,transfer,approved,210.8,PYG
666,106646,2025-05-04T07:26:30,card,approved,1128.51,PYG
667,109890,2025-04-27T01:37:07,transfer,pending,1706.84,PYG
668,24461,2024-12-29T09:14:51,transfer,rejected,20.15,USD
669,33645,2024-10-13T13:48:40,cash,approved,747.69,PYG
670,95672,2025-04-24T21:07:06,transfer,pending,1297.53,USD
671,35131,2025-01-09T19:42:41,card,refunded,2751.12,PYG
672,108196,2025-05-30T19:13:59,card,approved,3393.65,PYG
673,46092,2024-09-25T05:30:32,card,approved,2995.68,PYG
674,15320,2025-02-19T18:42:33,card,approved,2220.71,PYG
675,93755,2025-07-24T02:40:04,card,approved,1941.53,PYG
676,75470,2024-08-02T21:37:00,transfer,approved,1992.45,PYG
677,105676,2025-10-31T06:03:33,card,approved,1491.63,USD
678,50103,2024-08-12T22:02:08,cash,refunded,1309.02,PYG
679,31793,2024-02-23T04:30:45,card,approved,3304.92,USD
680,10961,2025-10-02T22:16:22,cash,approved,2948.81,PYG
681,96015,2026-01-26T19:23:13,card,approved,1720.74,PYG
682,40843,2025-11-29T23:35:48,cash,approved,3162.79,PYG
683,8493,2025-09-23T19:28:00,wallet,approved,2507.5,PYG
684,119678,2024-01-18T05:58:37,card,pending,2193.47,PYG
685,57361,2025-06-29T17:25:14,transfer,approved,804.21,PYG
686,43795,2024-01-18T22:55:08,cash,approved,406.67,PYG
687,1939,2025-11-10T20:23:59,card,approved,3653.09,PYG
688,103166,2024-08-26T13:35:58,card,approved,866.89,PYG
689,27607,2025-03-24T15:07:05,card,approved,2955.06,PYG
690,62125,2024-11-05T17:01:31,transfer,approved,90.81,USD
691,91200,2025-07-11T16:20:18,card,approved,1875.26,PYG
692,5529,2025-08-14T14:49:08,card,approved,1006.9,PYG
693,28494,2024-05-04T10:28:09,card,approved,139.05,PYG
694,19433,2024-07-31T08:56:03,cash,approved,56.58,PYG
695,12503,2024-06-16T02:25:46,card,approved,970.7,PYG
696,23560,2025-04-12T00:17:53,card,approved,6651.94,USD
697,20366,2024-12-15T12:30:57,card,approved,2213.08,PYG
698,79725,2025-10-06T08:08:31,transfer,approved,624.83,PYG
699,81809,2024-04-15T09:25:02,transfer,approved,653.46,PYG
700,9728,2025-01-19T21:07:26,transfer,approved,5787.99,PYG
701,26099,2025-01-05T13:00:27,transfer,pending,1084.4,PYG
702,99,2025-08-06T06:17:12,transfer,pending,1013.14,PYG
703,96989,2025-06-24T19:34:20,transfer,approved,1387.86,PYG
704,53535,2025-08-09T12:03:48,transfer,approved,1832.47,PYG
705,76586,2025-02-11T04:53:19,transfer,approved,98.67,PYG
706,6079,2026-01-07T14:29:11,card,pending,0.0,PYG
707,62145,2025-10-31T07:42:56,wallet,approved,60.95,PYG
708,27457,2024-07-19T02:59:31,card,approved,137.27,PYG
709,59536,2025-03-18T08:00:38,card,approved,829.73,PYG
710,23828,2025-12-29T09:43:18,card,approved,322.83,PYG
711,69379,2025-12-30T18:56:36,card,approved,2201.92,PYG
712,74658,2025-04-08T15:50:26,transfer,approved,801.63,PYG
713,48584,2025-03-05T19:31:21,wallet,approved,4377.1,PYG
714,52403,2025-06-30T03:43:30,transfer,pending,2025.16,PYG
715,97681,2024-06-27T00:37:15,transfer,pending,760.32,USD
716,10727,2024-05-02T05:55:58,card,approved,392.17,PYG
717,68046,2025-04-10T04:52:44,card,approved,3387.51,PYG
718,59200,2025-11-30T21:22:02,transfer,approved,3508.16,PYG
719,100460,2026-01-13T19:18:40,card,approved,756.47,PYG
720,8197,2024-04-27T07:10:12,transfer,approved,90.45,PYG
721,102983,2025-09-22T19:50:15,transfer,approved,3230.49,PYG
722,117560,2025-04-10T17:14:57,card,approved,582.76,PYG
723,78666,2024-04-25T08:21:05,card,approved,2197.33,PYG
724,82151,2024-06-10T06:05:16,card,approved,1900.3,PYG
725,2917,2024-04-23T20:54:22,card,approved,0.0,PYG
726,119555,2024-10-17T11:36:38,cash,approved,2265.22,PYG
727,38058,2024-03-09T14:34:02,card,pending,3378.38,PYG
728,56937,2025-05-30T23:39:33,card,approved,0.0,PYG
729,93495,2025-08-18T14:55:14,cash,approved,1791.24,USD
730,56977,2024-08-18T08:34:12,cash,approved,1424.24,PYG
731,27073,2025-08-25T22:11:36,card,approved,1050.84,PYG
732,75374,2025-11-02T14:52:22,card,pending,573.26,PYG
733,106911,2024-04-01T16:19:21,cash,approved,1967.77,PYG
734,75572,2025-04-29T03:46:47,card,rejected,53.82,PYG
735,15630,2025-11-28T05:45:24,transfer,rejected,281.26,USD
736,43862,2024-09-14T06:38:13,card,approved,3900.25,PYG
737,89218,2025-10-28T04:38:44,card,approved,4046.11,PYG
738,15519,2025-10-12T06:29:51,transfer,approved,1130.92,PYG
739,37781,2025-02-04T15:13:33,card,pending,2448.15,PYG
740,19859,2025-02-25T17:33:10,card,approved,5682.56,PYG
741,85759,2024-07-10T21:42:22,card,approved,678.75,PYG
742,84600,2025-12-30T12:47:39,transfer,pending,1724.73,USD
743,110805,2024-07-29T23:47:31,card,approved,3163.86,PYG
744,59635,2025-10-24T15:23:34,cash,rejected,828.11,PYG
745,96408,2024-09-01T08:24:34,card,pending,557.41,USD
746,28351,2024-05-17T02:34:58,transfer,approved,1831.71,PYG
747,94621,2026-01-10T21:42:35,transfer,approved,0.0,PYG
748,40193,2024-01-29T13:50:02,cash,approved,2005.33,PYG
749,53171,2024-02-09T05:09:05,cash,pending,3355.27,PYG
750,101545,2024-11-08T04:28:39,transfer,approved,483.92,PYG
751,112805,2025-02-26T17:28:28,cash,approved,588.22,PYG
752,95854,2024-04-16T14:49:18,cash,approved,1924.06,PYG
753,72724,2024-10-23T03:13:28,card,approved,1785.92,PYG
754,76039,2024-04-10T15:53:27,cash,approved,739.4,PYG
755,78856,2025-09-09T22:50:48,cash,approved,1545.83,PYG
756,70748,2025-01-24T17:00:35,transfer,approved,1002.44,PYG
757,15693,2025-02-13T09:34:29,cash,approved,1582.66,PYG
758,86071,2025-04-27T16:02:41,card,approved,425.15,PYG
759,36318,2025-10-27T02:55:41,transfer,approved,870.5,PYG
760,119032,2025-01-07T05:57:48,wallet,approved,4356.35,PYG
761,2921,2025-04-25T20:58:30,card,approved,1548.9,PYG
762,114112,2025-10-07T05:49:04,card,approved,2479.21,PYG
763,48853,2025-06-22T05:01:07,cash,rejected,54.4,PYG
764,51852,2026-02-11T03:27:08,card,approved,1375.3,PYG
765,50086,2025-06-21T01:47:56,card,approved,474.14,PYG
766,84465,2025-12-12T12:51:40,card,approved,4702.01,PYG
767,105990,2026-01-07T09:37:01,card,approved,466.33,PYG
768,102203,2025-06-21T12:33:58,transfer,approved,2575.42,PYG
769,19550,2024-10-26T12:15:56,cash,approved,2218.95,PYG
770,46270,2025-09-22T13:25:49,card,approved,1716.63,PYG
771,79685,2025-05-07T19:49:58,transfer,approved,1349.64,PYG
772,74832,2025-12-17T16:43:04,card,pending,2861.45,PYG
773,107415,2025-09-23T04:48:57,card,approved,669.32,PYG
774,52997,2025-11-03T09:17:24,wallet,approved,1007.71,PYG
775,29116,2024-11-15T21:25:23,card,refunded,2506.54,PYG
776,69235,2024-12-03T07:19:36,card,pending,4720.53,USD
777,16458,2025-06-15T01:50:30,transfer,approved,1993.63,PYG
778,99825,2025-03-14T14:18:26,wallet,approved,2259.11,PYG
779,106136,2024-05-10T11:48:19,cash,rejected,104.16,PYG
780,2991,2024-04-26T18:22:43,cash,approved,408.51,PYG
781,77310,2025-04-17T18:35:57,card,approved,1259.28,PYG
782,38995,2024-02-07T06:02:26,transfer,approved,142.79,USD
783,14013,2025-03-20T12:36:13,transfer,approved,1912.67,PYG
784,104486,2025-10-18T15:07:12,card,approved,207.3,PYG
785,54683,2025-12-31T13:12:55,transfer,refunded,2483.95,PYG
786,96213,2025-12-30T06:01:49,cash,rejected,182.52,PYG
787,54212,2025-06-04T05:03:37,cash,refunded,1167.13,PYG
788,71940,2024-02-14T14:19:04,transfer,approved,3373.24,PYG
789,52013,2025-04-28T07:29:47,cash,approved,913.52,PYG
790,67237,2025-01-09T08:32:57,transfer,rejected,184.5,USD
791,66523,2025-11-21T20:29:13,cash,approved,254.48,PYG
792,2240,2024-06-10T16:59:58,card,approved,871.22,PYG
793,105462,2025-04-18T17:57:45,transfer,refunded,1253.7,PYG
794,81673,2025-02-19T22:36:30,card,rejected,247.74,PYG
795,22150,2024-06-22T17:34:26,transfer,approved,530.16,USD
796,107631,2024-10-19T09:44:35,card,approved,5554.42,PYG
797,97027,2024-07-07T13:34:19,card,approved,0.0,PYG
798,85230,2025-03-01T01:01:04,card,pending,641.42,PYG
