order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
631,34758,769,2,314.93,0.07,629.86
632,73614,2602,4,197.98,0.174,791.92
633,58495,3724,2,358.91,0.002,717.82
634,45483,6586,4,51.98,0.09,207.92
635,15973,6030,5,383.9,0.119,1919.5
636,54511,1512,2,6.06,0.141,12.12
637,95973,7479,5,66.41,0.045,332.05
638,101743,949,1,20.33,0.169,20.33
639,71582,1968,5,94.69,0.033,473.45
640,11182,2555,5,288.24,0.126,1441.2
641,35404,3850,2,363.88,0.174,727.76
642,66846,6065,2,426.75,0.109,853.5
643,94793,4429,1,337.42,0.085,337.42
644,73848,2595,3,393.48,0.116,1180.44
645,58095,1316,5,104.04,0.117,520.2
646,102038,6170,2,274.69,0.179,549.38
647,82330,4343,2,182.97,0.161,365.94
648,34163,5662,1,55.69,0.045,55.69
649,2479,3641,5,120.45,0.062,602.25
650,565,4662,5,401.11,0.037,2005.55
651,54534,7328,4,152.53,0.196,610.12
652,116386,2068,3,247.8,0.061,743.4
653,66599,3752,4,333.59,0.189,1334.36
654,118767,6618,2,138.74,0.064,277.48
655,24681,3274,4,319.15,0.221,1276.6
656,59114,6598,2,417.61,0.091,835.22
657,80792,7752,1,384.55,0.074,384.55
658,115981,7962,2,217.59,0.149,435.18
659,3142,5760,1,242.71,0.108,242.71
660,1930,5494,2,274.24,0.095,548.48
661,96320,7450,5,327.26,0.244,1636.3
662,7758,6742,2,148.6,0.132,297.2
663,59157,6436,1,262.39,0.078,262.39
664,43675,4519,1,202.8,0.013,202.8
665,112951,3667,1,401.93,0.107,401.93
666,28718,7889,4,179.48,0.219,717.92
667,18784,5710,5,195.67,0.222,978.35
668,35195,6378,3,279.6,0.127,838.8
669,62823,4291,5,75.85,0.155,379.25
670,78961,6839,5,150.27,0.082,751.35
671,29807,4778,3,31.81,0.026,95.43
672,17934,498,5,83.28,0.224,416.4
673,46166,1101,4,266.94,0.014,1067.76
674,17313,3235,2,358.7,0.052,717.4
675,59149,2449,3,224.98,0.056,674.94
676,64646,4253,5,128.06,0.191,640.3
677,60814,4341,2,137.05,0.025,274.1
678,72372,3234,3,369.34,0.188,1108.02
679,99983,6290,3,407.95,0.028,1223.85
680,56616,2601,4,223.46,0.082,893.84
681,45830,4334,5,461.23,0.049,2306.15
682,74781,4583,3,290.44,0.152,871.32
683,90967,5911,3,313.41,0.229,940.23
684,908,3325,5,167.79,0.103,838.95
685,116293,2008,3,268.81,0.123,806.43
686,6134,3450,4,381.74,0.21,1526.96
687,46335,2480,2,178.69,0.18,357.38
688,109948,6784,2,326.43,0.05,652.86
689,20574,533,1,424.58,0.111,424.58
690,61456,7,5,34.7,0.186,173.5
691,20403,4802,2,261.46,0.093,522.92
692,96555,5773,2,411.56,0.133,823.12
693,41608,5645,5,218.63,0.247,1093.15
694,105711,4348,1,452.52,0.031,452.52
695,105159,7628,5,232.24,0.185,1161.2
696,46989,737,2,362.48,0.14,724.96
697,1681,2190,5,291.01,0.108,1455.05
698,15434,5138,3,344.34,0.068,1033.02
699,117462,6098,4,320.93,0.041,1283.72
700,3754,2207,3,95.56,0.027,286.68
701,92752,3451,5,395.27,0.053,1976.35
702,5302,2118,3,245.62,0.134,736.86
703,111638,6640,1,325.33,0.088,325.33
704,50740,5393,1,93.94,0.157,93.94
705,101474,6206,4,351.42,0.002,1405.68
706,27079,4491,3,180.99,0.037,542.97
707,24503,6490,5,276.67,0.197,1383.35
708,86730,5051,4,325.72,0.113,1302.88
709,65600,4592,3,190.72,0.207,572.16
710,6892,5067,5,250.07,0.216,1250.35
711,90359,1571,1,31.92,0.121,31.92
712,97850,731,2,358.24,0.162,716.48
713,16154,2503,5,244.79,0.064,1223.95
714,3096,787,2,264.26,0.067,528.52
715,27781,5960,2,253.04,0.201,506.08
716,35052,7094,3,382.47,0.221,1147.41
717,80806,3661,1,66.49,0.224,66.49
718,89130,3088,1,35.73,0.025,35.73
719,41128,1579,5,240.74,0.192,1203.7
720,119485,4506,1,383.47,0.023,383.47
721,114439,6965,1,364.76,0.185,364.76
722,6306,5764,3,269.41,0.02,808.23
723,107301,6577,1,389.95,0.08,389.95
724,51175,6021,3,257.64,0.082,772.92
725,60454,4878,1,372.66,0.029,372.66
726,63187,3702,4,32.18,0.105,128.72
727,118629,2378,4,180.01,0.082,720.04
728,115292,3686,4,371.18,0.157,1484.72
729,116809,6560,5,243.13,0.027,1215.65
730,108738,1279,5,140.77,0.083,703.85
731,31547,407,1,267.28,0.043,267.28
732,111386,7502,4,86.22,0.055,344.88
733,52485,797,3,303.67,0.094,911.01
734,89414,5895,5,326.64,0.105,1633.2
735,92056,3252,3,310.32,0.231,930.96
736,110307,7413,4,179.13,0.158,716.52
737,203,6094,1,18.93,0.196,18.93
738,80971,4149,1,302.49,0.166,302.49
739,103238,5579,1,330.35,0.068,330.35
740,23729,2916,3,349.51,0.132,1048.53
741,8634,257,4,344.3,0.223,1377.2
742,70827,6100,4,182.17,0.237,728.68
743,108345,6171,4,225.13,0.208,900.52
744,6948,3441,1,211.93,0.164,211.93
745,62464,152,4,154.16,0.123,616.64
746,57301,3925,5,213.94,0.176,1069.7
747,101807,3146,5,64.34,0.214,321.7
748,63496,703,5,144.78,0.024,723.9
749,79247,7824,1,68.28,0.177,68.28
750,57409,1884,4,374.14,0.16,1496.56
751,30825,1790,4,192.24,0.226,768.96
752,50633,5093,4,319.56,0.027,1278.24
753,59497,4142,2,137.03,0.249,274.06
754,27364,6707,1,202.01,0.051,202.01
755,59759,3169,4,74.03,0.22,296.12
756,84422,4424,4,83.14,0.218,332.56
757,68597,6411,5,168.63,0.102,843.15
758,81411,1456,4,116.4,0.056,465.6
759,33940,488,2,151.74,0.113,303.48
760,53349,1102,3,57.96,0.208,173.88
761,79420,3753,2,48.96,0.243,97.92
762,13311,6807,4,299.58,0.101,1198.32
763,44302,927,4,13.03,0.147,52.12
764,83436,6264,4,63.59,0.033,254.36
765,92457,6150,4,238.76,0.084,955.04
766,92717,887,4,168.96,0.061,675.84
767,6659,6458,3,215.25,0.039,645.75
768,65612,7085,1,128.94,0.166,128.94
769,118908,5599,2,95.51,0.029,191.02
770,77711,295,1,183.21,0.017,183.21
771,93902,7623,3,57.41,0.146,172.23
772,3482,2248,3,127.41,0.205,382.23
773,80807,7095,5,401.47,0.143,2007.35
774,4284,4573,1,95.83,0.079,95.83
775,82372,1453,1,292.73,0.172,292.73
776,95830,6099,1,230.15,0.163,230.15
777,93193,7004,5,227.59,0.218,1137.95
778,29439,3962,3,322.22,0.02,966.66
779,92617,1111,4,68.25,0.194,273.0
780,109982,6992,3,148.63,0.019,445.89
781,41120,2281,3,366.88,0.248,1100.64
782,59759,1246,3,462.85,0.074,1388.55
783,19357,3435,4,226.48,0.154,905.92
784,74159,4860,3,439.66,0.043,1318.98
785,53128,437,4,38.78,0.197,155.12
786,33015,4834,4,457.63,0.061,1830.52
787,2879,3660,3,309.97,0.091,929.91
788,27117,7293,5,70.41,0.145,352.05
789,78412,4471,3,337.41,0.073,1012.23
790,90089,1235,1,99.28,0.092,99.28
791,24577,6865,3,83.04,0.202,249.12
792,76933,3463,3,176.84,0.107,530.52
793,65054,1807,5,84.78,0.137,423.9
794,27853,2596,2,127.51,0.145,255.02
795,114616,3747,5,59.45,0.078,297.25
796,11038,6664,4,403.82,0.044,1615.28
797,97892,1448,1,282.78,0.207,282.78
798,3764,1041,3,389.37,0.043,1168.11
799,58809,442,3,174.77,0.146,524.31
800,85032,7656,3,27.19,0.21,81.57
801,88414,2989,2,105.82,0.011,211.64
802,79402,2007,3,44.13,0.06,132.39
803,17194,7639,3,10.97,0.064,32.91
804,18569,1874,3,88.02,0.17,264.06
805,7303,1113,3,364.06,0.039,1092.18
806,45923,4002,5,76.02,0.092,380.1
807,45712,6641,4,105.96,0.149,423.84
808,74379,4449,5,301.43,0.095,1507.15
809,38729,3926,3,74.17,0.164,222.51
810,66547,653,4,45.63,0.126,182.52
811,32321,6570,4,149.54,0.228,598.16
812,40989,3655,3,53.59,0.037,160.77
813,39107,315,1,334.2,0.168,334.2
814,118788,1429,5,328.7,0.079,1643.5
815,44220,3617,3,324.95,0.027,974.85
816,79273,6146,2,288.26,0.176,576.52
817,15799,7244,2,61.24,0.08,122.48
818,104929,2848,1,27.07,0.249,27.07
819,95198,5329,3,441.88,0.096,1325.64
820,90673,607,1,6.58,0.238,6.58
821,37660,3478,2,206.85,0.247,413.7
822,62719,645,3,276.91,0.215,830.73
823,30271,2996,4,326.21,0.053,1304.84
824,36368,2876,5,387.88,0.102,1939.4
825,119878,5007,4,442.57,0.066,1770.28
826,85209,3565,4,369.53,0.213,1478.12
827,44984,898,5,362.15,0.165,1810.75
828,118086,1865,5,301.07,0.016,1505.35
829,98325,7690,2,44.64,0.246,89.28
830,29677,3392,5,233.57,0.077,1167.85
831,7194,5986,4,340.68,0.214,1362.72
832,103266,2329,5,231.62,0.151,1158.1
833,2711,6379,2,332.2,0.062,664.4
834,66270,5486,4,196.1,0.057,784.4
835,3619,4684,1,404.95,0.038,404.95
836,115901,6596,5,317.62,0.103,1588.1
837,51851,4032,3,45.21,0.24,135.63
838,69260,1634,4,267.56,0.16,1070.24
839,107763,3200,3,31.68,0.067,95.04
840,109267,7583,2,238.28,0.001,476.56
841,85620,7016,2,143.67,0.095,287.34
842,42049,6871,5,216.47,0.067,1082.35
843,111057,7583,3,182.23,0.236,546.69
844,43650,4689,5,230.13,0.174,1150.65
845,119719,5858,2,225.44,0.194,450.88
846,117397,4938,5,258.66,0.11,1293.3
847,30683,5918,5,113.73,0.022,568.65
848,110002,2439,5,343.55,0.117,1717.75
849,109711,7965,3,187.14,0.207,561.42
850,85877,6244,5,133.83,0.192,669.15
851,6851,1899,2,470.04,0.022,940.08
852,79759,6530,4,93.57,0.22,374.28
853,67056,5031,5,135.63,0.18,678.15
854,114734,6716,4,320.25,0.24,1281.0
855,33022,6828,4,52.14,0.232,208.56
856,31826,1447,1,217.08,0.122,217.08
857,29185,7427,4,303.9,0.006,1215.6
858,71060,6951,1,114.33,0.151,114.33
859,77562,208,4,289.83,0.16,1159.32
860,110187,3565,3,464.38,0.011,1393.14
861,91740,5022,2,210.28,0.151,420.56
862,28772,2808,2,326.29,0.001,652.58
863,14912,7310,4,50.24,0.183,200.96
864,44434,1389,5,173.89,0.22,869.45
865,15987,4264,3,329.63,0.011,988.89
866,60193,3556,2,348.2,0.082,696.4
867,91257,144,2,406.65,0.092,813.3
868,98011,2853,4,115.19,0.011,460.76
869,97643,4214,3,275.49,0.099,826.47
870,69788,5404,1,402.27,0.084,402.27
871,61001,2464,1,403.41,0.146,403.41
872,43657,4712,5,283.02,0.019,1415.1
873,29189,7294,3,13.84,0.046,41.52
874,5884,4614,4,108.39,0.243,433.56
875,113710,4826,2,181.97,0.067,363.94
876,27425,5338,2,39.59,0.185,79.18
877,42458,1396,5,187.09,0.249,935.45
878,42501,4109,2,333.78,0.139,667.56
879,109907,4817,2,459.88,0.033,919.76
880,748,6581,2,439.23,0.013,878.46
881,105003,7058,4,363.03,0.248,1452.12
882,62703,1787,2,222.6,0.229,445.2
883,17544,983,2,298.78,0.216,597.56
884,103396,1482,1,441.77,0.026,441.77
885,9350,3521,3,49.05,0.017,147.15
886,94742,591,2,264.75,0.007,529.5
887,58417,1241,3,277.79,0.053,833.37
888,6272,5515,1,330.17,0.066,330.17
889,22789,2148,5,429.4,0.083,2147.0
890,45981,1163,1,69.8,0.143,69.8
891,70419,3728,1,307.99,0.227,307.99
892,30898,2276,5,93.37,0.181,466.85
893,100364,1272,3,173.81,0.206,521.43
894,79939,2711,5,173.06,0.105,865.3
895,19492,4520,5,48.48,0.08,242.4
896,115588,1327,2,144.34,0.058,288.68
897,115035,6770,5,212.18,0.138,1060.9
898,17507,3244,3,397.71,0.2,1193.13
899,14670,4072,5,39.97,0.102,199.85
900,44439,6302,3,184.94,0.052,554.82
901,39655,2614,3,56.72,0.02,170.16
902,57386,3095,2,460.85,0.049,921.7
903,51053,7677,5,422.31,0.015,2111.55
904,40209,5435,5,340.22,0.202,1701.1
905,54792,4393,3,194.18,0.003,582.54
906,14295,5748,4,189.11,0.187,756.44
907,51945,131,3,150.9,0.124,452.7
908,115091,649,1,197.91,0.1,197.91
909,47894,906,1,183.92,0.132,183.92
910,34652,3848,3,354.65,0.145,1063.95
911,84819,6715,1,386.11,0.083,386.11
912,13893,3094,4,90.01,0.176,360.04
913,88815,4744,1,215.36,0.008,215.36
914,2392,4547,4,241.84,0.059,967.36
915,51957,2808,4,295.92,0.094,1183.68
916,61994,1733,2,196.07,0.097,392.14
917,95897,4416,1,416.4,0.122,416.4
918,67179,5222,5,370.54,0.116,1852.7
919,118329,1660,3,173.33,0.104,519.99
920,44052,400,3,220.32,0.237,660.96
921,106891,1890,1,118.1,0.178,118.1
922,37841,2897,4,31.96,0.224,127.84
923,49940,3107,5,337.69,0.029,1688.45
924,40011,891,3,374.43,0.213,1123.29
925,880,2215,4,124.98,0.096,499.92
926,100634,3716,3,32.35,0.035,97.05
927,35759,159,1,298.68,0.172,298.68
928,104819,4608,4,162.85,0.116,651.4
929,101164,429,1,41.04,0.053,41.04
930,37082,201,1,28.36,0.179,28.36
931,41374,5899,2,183.69,0.161,367.38
932,108562,3575,2,145.69,0.018,291.38
933,94765,2546,5,146.01,0.13,730.05
934,76911,5377,2,164.21,0.114,328.42
935,62517,1686,4,391.08,0.049,1564.32
936,18033,2432,4,111.82,0.209,447.28
937,102303,6145,4,19.96,0.246,79.84
938,107875,7015,1,98.13,0.153,98.13
939,20019,7168,1,479.92,0.005,479.92
940,63279,7577,5,319.47,0.081,1597.35
941,1265,7320,4,267.05,0.16,1068.2
942,20398,2230,2,24.83,0.052,49.66
943,14402,2721,1,143.3,0.087,143.3
944,45220,1490,3,438.96,0.088,1316.88
945,73910,4461,4,70.66,0.141,282.64
946,58292,1134,2,122.68,0.197,245.36
947,20061,1472,5,65.55,0.033,327.75
948,5119,7551,5,14.26,0.133,71.3
949,27493,2709,2,486.63,0.016,973.26
950,49957,3575,5,135.45,0.087,677.25
951,26888,1681,4,25.45,0.13,101.8
952,38930,3856,1,422.8,0.087,422.8
953,38748,3188,2,87.34,0.141,174.68
954,44329,4940,2,93.66,0.18,187.32
955,59729,855,5,120.77,0.108,603.85
956,53368,5193,3,175.02,0.127,525.06
957,82332,3706,5,47.12,0.181,235.6
958,83877,2774,5,47.67,0.139,238.35
959,8659,285,3,288.18,0.076,864.54
960,67087,5426,2,46.59,0.232,93.18
961,108649,7721,2,93.91,0.018,187.82
962,22245,3709,5,358.49,0.111,1792.45
963,2284,4380,2,12.01,0.05,24.02
964,66790,5617,2,27.18,0.173,54.36
965,64448,1383,1,104.14,0.226,104.14
966,96469,1840,5,315.22,0.012,1576.1
967,103626,5703,2,189.28,0.219,378.56
968,28900,4155,2,336.97,0.226,673.94
969,3077,4944,2,15.29,0.244,30.58
970,49956,5854,1,417.23,0.159,417.23
971,48379,3047,4,128.65,0.142,514.6
972,89821,3319,4,168.04,0.087,672.16
973,31274,5363,2,254.82,0.059,509.64
974,22868,7045,5,370.28,0.179,1851.4
975,100030,6134,2,106.16,0.166,212.32
976,55902,5921,5,19.84,0.121,99.2
977,63142,2340,3,380.24,0.132,1140.72
978,67937,6439,3,49.16,0.228,147.48
979,85496,3875,1,202.76,0.046,202.76
980,117553,5226,1,156.29,0.229,156.29
981,104593,3156,3,372.38,0.243,1117.14
982,112232,2972,3,214.12,0.175,642.36
983,10530,1647,4,81.07,0.215,324.28
984,47918,3542,3,432.7,0.096,1298.1
985,69814,5458,3,154.22,0.11,462.66
986,96952,5159,5,144.31,0.229,721.55
987,61437,6379,5,343.18,0.031,1715.9
988,48437,3671,3,346.49,0.168,1039.47
989,108379,6579,2,351.92,0.208,703.84
990,77334,1291,5,164.95,0.165,824.75
991,82085,5944,4,248.17,0.09,992.68
992,40517,4230,2,74.55,0.064,149.1
993,12160,5161,4,78.72,0.146,314.88
994,112343,7184,4,352.92,0.04,1411.68
995,11951,6337,3,167.47,0.137,502.41
996,39594,4158,1,72.92,0.211,72.92
997,104471,4215,2,14.14,0.235,28.28
998,85384,6585,4,200.27,0.08,801.08
999,74296,5012,4,340.36,0.184,1361.44
1000,33373,5745,2,107.63,0.083,215.26
1001,34589,4087,3,285.98,0.227,857.94
1002,33083,5045,5,137.83,0.236,689.15
1003,79696,3136,4,375.33,0.234,1501.32
1004,18484,5485,5,20.78,0.101,103.9
1005,102824,7082,2,349.25,0.137,698.5
1006,65709,7883,1,357.61,0.016,357.61
1007,20979,4605,2,35.51,0.046,71.02
1008,10611,2724,4,57.68,0.075,230.72
1009,51875,2014,3,215.03,0.038,645.09
1010,8804,6460,2,418.74,0.078,837.48
1011,100140,2957,3,323.82,0.235,971.46
1012,39869,533,4,453.23,0.051,1812.92
1013,86102,6963,1,202.08,0.11,202.08
1014,107032,5954,4,301.93,0.081,1207.72
1015,97268,968,3,232.26,0.212,696.78
1016,97706,875,4,96.88,0.22,387.52
1017,4645,6348,1,355.79,0.235,355.79
1018,105493,4176,3,167.11,0.194,501.33
1019,88582,1704,1,278.27,0.22,278.27
1020,3728,4788,4,81.24,0.122,324.96
1021,70917,7109,3,257.01,0.026,771.03
1022,79996,2742,1,148.75,0.138,148.75
1023,18022,6959,4,336.49,0.135,1345.96
1024,107750,7334,3,280.27,0.229,840.81
1025,1105,3468,3,77.21,0.181,231.63
1026,75245,7692,3,196.05,0.03,588.15
1027,2262,5209,4,424.35,0.011,1697.4
1028,78661,1563,5,348.16,0.213,1740.8
1029,87594,4986,4,65.65,0.123,262.6
1030,87860,4085,2,360.83,0.082,721.66
1031,1349,3550,1,82.81,0.197,82.81
1032,22601,6133,4,262.42,0.154,1049.68
1033,112839,4572,3,90.21,0.135,270.63
1034,70844,1050,2,47.93,0.156,95.86
1035,58129,1957,1,264.99,0.084,264.99
1036,9844,1518,2,424.61,0.053,849.22
1037,12423,4300,5,22.03,0.104,110.15
1038,29341,3960,2,71.32,0.134,142.64
1039,96778,781,4,229.76,0.216,919.04
1040,113666,4432,5,82.11,0.248,410.55
1041,24306,457,1,75.33,0.097,75.33
1042,117408,4228,2,37.15,0.108,74.3
1043,28328,894,4,47.98,0.073,191.92
1044,115639,498,5,104.53,0.026,522.65
1045,118646,4833,5,263.14,0.074,1315.7
1046,68178,4172,5,199.02,0.073,995.1
1047,75709,3100,2,435.85,0.12,871.7
1048,84518,6035,5,99.94,0.182,499.7
1049,54422,647,4,236.89,0.177,947.56
1050,18468,6728,4,299.12,0.152,1196.48
1051,102159,5486,3,192.35,0.075,577.05
1052,68386,3174,1,264.77,0.146,264.77
1053,58591,7885,4,153.6,0.184,614.4
1054,54298,7017,2,346.96,0.23,693.92
1055,31022,1701,5,272.03,0.218,1360.15
1056,29992,5208,5,383.03,0.07,1915.15
1057,53412,6932,5,20.8,0.055,104.0
1058,44951,2685,3,295.04,0.118,885.12
1059,63206,4666,4,75.74,0.182,302.96
1060,12211,3393,5,275.6,0.167,1378.0
1061,24565,1240,5,39.42,0.009,197.1
1062,25498,5675,4,328.14,0.224,1312.56
1063,35527,6794,2,111.31,0.122,222.62
1064,87766,5351,5,119.66,0.136,598.3
1065,88317,558,3,252.81,0.124,758.43
1066,74699,5759,4,229.42,0.083,917.68
1067,63943,4105,4,380.8,0.046,1523.2
1068,53612,725,5,170.67,0.179,853.35
1069,67184,2752,2,13.62,0.054,27.24
1070,33412,1018,1,84.85,0.108,84.85
1071,7569,1211,4,244.24,0.209,976.96
1072,11821,6257,4,109.19,0.014,436.76
1073,77980,6911,4,54.84,0.149,219.36
1074,12817,5729,4,159.51,0.009,638.04
1075,57692,7871,3,371.25,0.223,1113.75
1076,60971,7182,1,376.62,0.122,376.62
1077,3361,933,2,373.82,0.092,747.64
1078,99564,6473,1,142.23,0.074,142.23
1079,5880,6312,5,66.08,0.02,330.4
1080,108269,5815,1,408.51,0.027,408.51
1081,100904,5137,5,220.28,0.197,1101.4
1082,14700,6554,4,358.28,0.034,1433.12
1083,26866,3866,1,120.0,0.198,120.0
1084,76814,5943,2,244.79,0.007,489.58
1085,119673,6069,4,85.52,0.03,342.08
1086,114171,1006,3,164.19,0.133,492.57
1087,75115,3407,3,196.13,0.204,588.39
1088,70812,1009,3,64.68,0.053,194.04
1089,103159,7502,4,76.92,0.157,307.68
1090,89153,1538,2,285.01,0.032,570.02
1091,80478,5211,3,10.68,0.147,32.04
1092,18222,1454,3,328.09,0.128,984.27
1093,9150,5756,1,114.8,0.193,114.8
1094,97025,1574,5,196.04,0.202,980.2
1095,32516,663,4,114.13,0.16,456.52
1096,20751,7664,4,341.2,0.012,1364.8
1097,76889,2432,3,117.47,0.169,352.41
1098,114699,2664,4,379.89,0.207,1519.56
1099,3495,5365,4,124.37,0.188,497.48
1100,18516,4266,1,29.9,0.153,29.9
1101,41342,7470,4,316.46,0.058,1265.84
1102,110611,3847,2,146.56,0.12,293.12
1103,37106,3557,5,175.17,0.21,875.85
1104,20032,4412,4,128.01,0.093,512.04
1105,80156,2905,1,271.42,0.235,271.42
1106,93852,3404,4,189.07,0.003,756.28
1107,57939,208,3,325.37,0.057,976.11
1108,32288,4106,1,154.33,0.237,154.33
1109,6868,7842,1,87.75,0.043,87.75
1110,48058,5319,3,277.22,0.065,831.66
1111,88761,7228,3,342.77,0.224,1028.31
1112,4179,7242,1,389.7,0.112,389.7
1113,17016,907,1,81.82,0.138,81.82
1114,103923,4688,4,49.98,0.232,199.92
1115,102771,154,5,413.26,0.023,2066.3
1116,70617,6566,2,20.29,0.092,40.58
1117,29469,7471,4,258.87,0.228,1035.48
1118,96769,1428,3,491.31,0.002,1473.93
1119,28098,5971,2,160.09,0.156,320.18
1120,93760,5505,1,348.37,0.174,348.37
1121,11422,4549,5,22.55,0.068,112.75
1122,4564,4708,5,27.02,0.079,135.1
1123,58067,3348,3,335.44,0.091,1006.32
1124,47426,3066,4,253.91,0.097,1015.64
1125,87660,7398,5,121.68,0.17,608.4
1126,39101,4520,3,52.23,0.009,156.69
1127,71940,3437,2,330.8,0.152,661.6
1128,58793,3517,3,351.31,0.11,1053.93
1129,42563,6734,2,331.47,0.115,662.94
1130,52975,4043,1,354.03,0.005,354.03
1131,116232,4633,2,111.81,0.104,223.62
1132,20507,2530,2,105.78,0.222,211.56
1133,43983,3831,4,315.73,0.187,1262.92
1134,61534,5400,3,57.24,0.237,171.72
1135,17541,3981,3,328.52,0.247,985.56
1136,97933,71,5,310.74,0.161,1553.7
1137,103223,2486,4,223.1,0.107,892.4
1138,84291,6213,1,8.31,0.017,8.31
1139,57282,3340,3,423.18,0.007,1269.54
1140,25717,7786,5,76.87,0.011,384.35
1141,9658,5165,2,393.38,0.025,786.76
1142,51626,6559,1,455.5,0.046,455.5
1143,94660,3081,1,317.07,0.126,317.07
1144,13819,7750,1,118.98,0.176,118.98
1145,63016,5252,4,239.43,0.123,957.72
1146,6386,5287,2,289.94,0.18,579.88
1147,37581,4927,4,234.44,0.073,937.76
1148,104477,3817,4,62.29,0.078,249.16
1149,65978,7929,5,256.92,0.068,1284.6
1150,106205,7286,5,348.84,0.056,1744.2
1151,71291,5942,1,207.37,0.241,207.37
1152,33715,1455,1,296.38,0.107,296.38
1153,85765,7240,4,65.2,0.236,260.8
1154,35942,5856,4,300.73,0.129,1202.92
1155,6723,5829,4,150.36,0.146,601.44
1156,29060,2024,2,115.82,0.11,231.64
1157,109611,7294,3,10.97,0.244,32.91
1158,60041,6714,3,37.96,0.135,113.88
1159,3884,88,4,265.03,0.113,1060.12
1160,43505,3162,3,216.76,0.206,650.28
1161,54858,202,2,57.1,0.098,114.2
1162,75386,271,2,62.23,0.178,124.46
1163,102396,4419,3,157.8,0.097,473.4
1164,13479,6788,2,354.33,0.136,708.66
1165,55743,7712,4,278.24,0.08,1112.96
1166,43910,938,2,190.35,0.24,380.7
1167,25196,5012,4,389.16,0.067,1556.64
1168,87806,2544,1,320.22,0.161,320.22
1169,38213,5032,4,13.38,0.169,53.52
1170,37350,4324,2,29.36,0.082,58.72
1171,38779,7164,2,251.11,0.207,502.22
1172,76307,6627,1,93.7,0.139,93.7
1173,5549,1736,5,300.22,0.244,1501.1
1174,74578,2593,3,294.05,0.209,882.15
1175,18206,4941,4,328.96,0.201,1315.84
1176,65111,3906,4,365.94,0.087,1463.76
1177,69707,2454,2,215.65,0.139,431.3
1178,55194,2810,3,78.58,0.179,235.74
1179,95095,1993,4,150.17,0.226,600.68
1180,68181,4589,1,197.95,0.124,197.95
1181,107447,6609,4,372.56,0.249,1490.24
1182,64539,7402,3,253.82,0.07,761.46
1183,70221,481,2,103.63,0.015,207.26
1184,25314,7184,5,331.23,0.099,1656.15
1185,18973,5986,5,385.75,0.11,1928.75
1186,69930,1212,5,316.79,0.111,1583.95
1187,74405,3279,5,376.55,0.214,1882.75
1188,80937,7393,3,173.12,0.134,519.36
1189,107316,5093,1,291.32,0.113,291.32
1190,55225,663,4,108.7,0.2,434.8
1191,66582,1869,3,29.98,0.194,89.94
1192,11319,5663,5,101.66,0.005,508.3
1193,10208,1016,5,233.51,0.063,1167.55
1194,57357,200,3,360.02,0.18,1080.06
1195,50496,5472,5,348.39,0.046,1741.95
1196,119671,5915,1,420.78,0.123,420.78
1197,32678,5592,5,157.49,0.185,787.45
1198,916,1576,5,173.48,0.065,867.4
1199,13366,7862,5,318.49,0.214,1592.45
1200,5391,6176,4,208.64,0.19,834.56
1201,25460,1256,2,369.41,0.056,738.82
1202,75547,6073,5,238.98,0.179,1194.9
1203,15748,7743,1,383.09,0.151,383.09
1204,99395,1785,4,222.67,0.166,890.68
1205,105352,5888,1,407.47,0.114,407.47
1206,4110,991,1,407.37,0.114,407.37
1207,50720,582,1,122.38,0.219,122.38
1208,42676,5481,1,300.69,0.195,300.69
1209,18286,6511,2,321.59,0.154,643.18
1210,110571,4994,2,199.1,0.212,398.2
1211,728,6613,3,423.5,0.113,1270.5
1212,22173,1767,2,293.52,0.146,587.04
1213,64834,4383,3,284.69,0.185,854.07
1214,39037,3734,1,337.98,0.171,337.98
1215,73504,389,1,137.71,0.077,137.71
1216,66815,1722,4,401.35,0.033,1605.4
1217,108640,5142,5,234.43,0.199,1172.15
1218,27548,2920,4,127.78,0.061,511.12
1219,9718,1286,2,325.69,0.167,651.38
1220,56081,6174,4,15.4,0.221,61.6
1221,54040,2938,2,180.2,0.081,360.4
1222,91020,6051,1,341.02,0.088,341.02
1223,39144,3278,1,368.45,0.178,368.45
1224,88975,2812,5,276.99,0.209,1384.95
1225,3000,4799,2,410.0,0.135,820.0
1226,111297,5666,2,299.84,0.17,599.68
1227,35958,7971,5,359.39,0.231,1796.95
1228,79889,949,3,24.45,0.001,73.35
1229,13256,1701,1,278.98,0.198,278.98
