status_history_id,order_id,status,changed_at,changed_by,reason
526,21184,delivered,2024-11-13T13:13:39,ops,
527,68807,cancelled,2025-07-27T19:13:57,user,fraud_check
528,111607,cancelled,2024-07-06T02:59:00,payment_gateway,out_of_stock
529,79646,created,2024-07-11T03:07:34,warehouse,
530,14483,paid,2025-11-20T08:58:28,ops,
531,81813,shipped,2024-11-01T15:38:05,payment_gateway,
532,4257,created,2024-08-06T08:37:41,warehouse,
533,24633,paid,2024-08-29T07:46:42,warehouse,
534,63066,paid,2025-03-25T11:46:43,ops,
535,8196,paid,2025-09-22T08:58:56,system,
536,99749,shipped,2024-07-22T08:46:37,payment_gateway,
537,53293,paid,2024-07-29T19:30:31,warehouse,
538,64507,cancelled,2024-09-15T18:29:41,system,fraud_check
539,58416,paid,2024-12-14T02:32:39,ops,
540,28083,shipped,2025-12-10T06:23:54,payment_gateway,
541,97977,delivered,2025-12-11T01:09:37,ops,
542,9640,shipped,2024-05-28T13:55:09,ops,
543,110269,created,2024-01-25T11:49:29,user,
544,75338,packed,2025-06-15T20:53:51,warehouse,
545,81364,created,2025-08-27T07:52:12,user,
546,4657,cancelled,2025-04-11T08:06:54,payment_gateway,customer_request
547,4327,packed,2026-02-07T02:22:39,payment_gateway,
548,3363,delivered,2024-07-09T07:05:33,ops,
549,63557,paid,2024-10-01T15:43:37,payment_gateway,
550,8116,packed,2025-11-13T10:38:42,ops,
551,61047,refunded,2024-08-28T12:30:01,user,service_issue
552,59888,paid,2024-05-10T18:03:15,warehouse,
553,19389,packed,2025-07-04T17:51:02,ops,
554,63226,delivered,2024-06-11T12:36:07,warehouse,
555,78330,packed,2025-09-20T06:43:56,user,
556,101614,packed,2024-05-20T03:35:41,payment_gateway,
557,41138,cancelled,2024-11-15T00:31:33,ops,out_of_stock
558,73135,created,2026-01-04T20:11:16,ops,
559,83874,delivered,2025-02-14T09:35:50,system,
560,42793,packed,2024-06-19T05:19:16,system,
561,20299,paid,2025-12-21T10:50:11,payment_gateway,
562,34721,refunded,2025-01-02T08:38:33,payment_gateway,chargeback
563,31470,shipped,2024-11-18T20:51:44,user,
564,7014,delivered,2025-11-09T08:16:05,system,
565,111424,shipped,2024-02-06T04:52:29,system,
566,116307,packed,2025-04-18T20:02:09,ops,
567,28077,shipped,2024-03-30T20:07:30,warehouse,
568,67486,packed,2025-10-14T02:51:30,ops,
569,102311,delivered,2025-01-03T18:12:24,ops,
570,70036,cancelled,2024-09-26T18:26:20,ops,out_of_stock
571,12758,cancelled,2026-02-11T13:34:47,system,customer_request
572,10418,cancelled,2025-03-08T15:03:04,system,payment_failed
573,111795,delivered,2024-12-04T09:31:41,user,
574,104389,shipped,2024-12-28T16:03:44,user,
575,4733,shipped,2024-10-16T05:20:11,warehouse,
576,99513,paid,2024-01-09T21:16:12,payment_gateway,
577,33011,created,2024-01-24T09:56:06,user,
578,106039,paid,2024-02-24T00:05:07,payment_gateway,
579,72043,packed,2025-11-03T22:42:17,user,
580,91564,cancelled,2024-01-30T06:13:43,payment_gateway,payment_failed
581,28516,shipped,2024-01-31T14:34:16,system,
582,88995,packed,2024-05-16T03:41:26,ops,
583,537,packed,2024-03-08T06:57:31,user,
584,73267,paid,2024-06-05T16:05:35,ops,
585,54697,paid,2025-07-23T11:53:03,payment_gateway,
586,12216,created,2024-08-28T16:06:06,warehouse,
587,26944,delivered,2024-06-04T19:52:17,payment_gateway,
588,15594,shipped,2025-01-04T14:58:14,system,
589,78753,cancelled,2026-01-29T01:14:34,user,fraud_check
590,110102,paid,2025-04-04T16:51:55,user,
591,67395,cancelled,2024-03-05T11:35:28,payment_gateway,fraud_check
592,45741,refunded,2024-02-08T09:38:34,payment_gateway,return
593,84528,delivered,2025-02-10T03:01:49,ops,
594,9148,delivered,2025-04-02T06:12:38,ops,
595,33067,shipped,2024-11-11T04:51:27,system,
596,94278,packed,2025-09-12T05:34:45,system,
597,38524,packed,2024-04-05T04:05:48,warehouse,
598,84573,delivered,2024-02-07T23:47:25,user,
599,90704,delivered,2024-09-10T10:58:47,payment_gateway,
600,40782,shipped,2025-05-16T18:37:39,payment_gateway,
601,87582,delivered,2024-09-16T10:10:34,payment_gateway,
602,71687,delivered,2024-03-16T16:55:29,system,
603,53239,refunded,2025-01-24T17:53:29,payment_gateway,chargeback
604,104214,paid,2025-10-31T02:00:17,user,
605,114933,refunded,2024-06-26T13:11:42,ops,chargeback
606,96211,cancelled,2025-07-11T20:03:15,ops,payment_failed
607,63439,delivered,2024-06-03T08:09:10,warehouse,
608,52039,refunded,2025-08-13T17:12:02,user,return
609,57367,packed,2024-09-15T22:37:30,warehouse,
610,49926,shipped,2024-10-14T04:18:59,payment_gateway,
611,28439,cancelled,2024-11-23T13:15:24,warehouse,out_of_stock
612,18639,paid,2024-03-02T00:00:46,warehouse,
613,94305,delivered,2024-05-11T11:37:33,payment_gateway,
614,51404,paid,2025-01-12T15:45:57,warehouse,
615,74081,packed,2024-09-04T14:26:12,warehouse,
616,89336,packed,2025-06-12T14:18:06,user,
617,50217,packed,2024-02-23T03:34:56,user,
618,94368,cancelled,2024-02-19T05:33:12,warehouse,fraud_check
619,73958,paid,2024-03-18T17:59:42,ops,
620,101268,shipped,2025-12-17T17:26:49,system,
621,82624,shipped,2025-03-07T10:59:45,ops,
622,86062,paid,2025-03-04T04:48:17,warehouse,
623,80175,packed,2024-09-30T11:45:27,user,
624,102129,delivered,2024-04-06T22:41:39,warehouse,
625,114004,packed,2024-02-06T05:11:57,system,
626,83963,paid,2024-09-16T05:09:36,warehouse,
627,26048,packed,2026-01-07T17:33:24,ops,
628,10664,delivered,2025-05-22T13:25:28,system,
629,20339,delivered,2025-07-13T20:34:33,system,
630,26339,delivered,2024-06-16T03:33:16,payment_gateway,
631,22409,paid,2024-02-09T08:20:24,system,
632,9640,shipped,2024-06-13T09:55:09,user,
633,99893,packed,2025-04-10T14:42:25,payment_gateway,
634,33536,created,2025-10-04T18:56:00,system,
635,103340,paid,2025-04-25T11:12:41,warehouse,
636,67374,shipped,2024-09-17T23:41:36,ops,
637,98493,paid,2024-07-13T10:33:55,payment_gateway,
638,69690,paid,2025-10-04T07:59:45,ops,
639,111647,delivered,2026-01-11T19:18:34,ops,
640,73999,delivered,2025-08-09T16:55:04,system,
641,84257,created,2025-08-20T23:29:12,warehouse,
642,24553,packed,2025-08-29T18:13:41,warehouse,
643,11982,delivered,2024-11-13T22:23:39,ops,
644,78019,created,2025-11-26T17:42:13,payment_gateway,
645,114666,paid,2024-08-19T08:30:02,payment_gateway,
646,93345,shipped,2026-01-29T12:18:43,ops,
647,41992,created,2024-09-11T01:35:30,user,
648,89302,created,2025-03-04T11:54:07,system,
649,81576,paid,2025-04-28T17:33:46,warehouse,
650,71517,created,2024-02-07T09:14:25,ops,
651,83157,created,2024-07-01T23:11:57,warehouse,
652,86971,shipped,2025-06-04T13:04:20,user,
653,75876,shipped,2025-03-20T14:01:00,ops,
654,19663,created,2024-10-07T20:50:54,payment_gateway,
655,34385,delivered,2025-01-15T13:55:52,ops,
656,97757,paid,2025-08-14T12:52:16,payment_gateway,
657,96068,delivered,2025-07-03T20:21:47,system,
658,27819,shipped,2025-12-08T22:11:42,warehouse,
659,58632,packed,2025-11-30T02:21:37,ops,
660,80364,packed,2024-12-18T22:10:52,system,
661,27909,paid,2025-01-24T02:41:12,ops,
662,69926,packed,2025-10-12T13:10:16,ops,
663,94075,delivered,2024-04-12T05:44:49,payment_gateway,
664,102723,packed,2024-09-03T19:17:30,ops,
665,50586,created,2025-04-01T06:11:03,user,
666,51112,packed,2024-05-11T01:21:58,ops,
667,30625,delivered,2025-12-04T06:14:06,ops,
668,111837,shipped,2024-06-21T19:27:01,warehouse,
669,115808,packed,2024-08-07T18:24:56,warehouse,
670,15246,delivered,2024-05-20T02:11:45,payment_gateway,
671,31585,packed,2025-09-29T20:22:04,payment_gateway,
672,40134,created,2026-02-02T18:05:09,user,
673,73318,paid,2024-07-26T13:39:55,ops,
674,90540,cancelled,2025-12-13T13:22:00,ops,payment_failed
675,22138,paid,2025-02-08T13:21:06,warehouse,
676,7967,packed,2024-03-07T20:23:08,user,
677,73939,shipped,2025-07-12T08:27:53,system,
678,44156,created,2025-01-23T05:33:33,user,
679,113152,packed,2025-07-02T23:42:00,system,
680,89289,delivered,2024-08-02T16:30:39,ops,
681,101830,packed,2025-10-30T12:30:56,warehouse,
682,41073,shipped,2025-12-16T11:44:42,warehouse,
683,68634,packed,2025-10-18T16:56:27,user,
684,36609,packed,2024-09-14T07:53:11,payment_gateway,
685,12969,shipped,2025-02-24T07:46:21,payment_gateway,
686,65967,paid,2026-02-10T00:52:30,system,
687,76396,delivered,2025-04-03T13:09:31,payment_gateway,
688,18795,delivered,2025-07-18T00:54:18,warehouse,
689,13724,packed,2025-04-08T15:45:21,user,
690,49169,cancelled,2025-08-16T12:15:29,payment_gateway,out_of_stock
691,95111,created,2024-01-14T12:33:49,payment_gateway,
692,79908,paid,2025-02-24T23:37:19,payment_gateway,
693,88767,delivered,2024-06-23T19:30:13,user,
694,3510,shipped,2025-04-14T07:19:57,system,
695,9720,created,2025-08-23T11:26:54,system,
696,51936,packed,2025-08-10T21:09:41,user,
697,108936,created,2024-04-15T15:50:46,ops,
698,2507,delivered,2025-08-07T12:13:11,warehouse,
699,85778,refunded,2025-09-12T11:00:26,user,return
700,1289,paid,2026-02-22T01:23:33,user,
701,103041,created,2025-12-05T06:22:14,ops,
702,71760,delivered,2024-11-04T23:03:36,payment_gateway,
703,62349,created,2025-09-04T14:44:35,user,
704,9751,packed,2024-05-15T06:56:17,user,
705,46329,paid,2024-03-06T12:32:12,ops,
706,58038,delivered,2024-12-28T01:04:13,ops,
707,16679,paid,2025-11-10T02:46:58,system,
708,19923,packed,2024-10-08T13:13:16,payment_gateway,
709,37507,packed,2025-05-05T09:40:04,user,
710,29025,cancelled,2025-03-22T08:33:22,system,out_of_stock
711,14690,paid,2025-04-24T11:52:01,warehouse,
712,89957,delivered,2025-12-14T21:08:21,ops,
713,116264,delivered,2024-12-17T07:27:21,ops,
714,7521,delivered,2024-08-21T01:12:38,warehouse,
715,15697,paid,2024-08-04T07:00:05,ops,
716,71541,delivered,2025-10-19T08:21:38,warehouse,
717,40795,delivered,2024-07-11T08:53:16,user,
718,36538,cancelled,2024-06-16T08:43:00,payment_gateway,customer_request
719,99753,delivered,2025-09-13T21:59:47,warehouse,
720,52512,paid,2025-09-10T11:55:05,warehouse,
721,86190,paid,2024-12-08T12:16:01,ops,
722,7216,delivered,2024-10-10T14:29:12,ops,
723,67796,delivered,2025-02-10T18:28:30,user,
724,52757,shipped,2025-06-13T03:04:56,warehouse,
725,19071,created,2025-04-29T19:21:10,user,
726,30141,cancelled,2025-09-05T05:28:00,user,out_of_stock
727,52365,delivered,2024-03-19T19:33:14,ops,
728,3143,cancelled,2024-05-13T13:17:12,system,out_of_stock
729,46358,delivered,2025-08-04T00:06:13,ops,
730,97642,refunded,2025-11-03T19:30:21,user,chargeback
731,90544,paid,2024-03-05T19:16:39,warehouse,
732,85,shipped,2024-08-10T02:25:21,system,
733,37491,cancelled,2025-01-21T11:55:35,ops,out_of_stock
734,91414,delivered,2026-02-22T22:34:12,ops,
735,64317,delivered,2024-12-24T08:10:41,system,
736,68154,delivered,2025-06-16T05:13:09,user,
737,42978,cancelled,2025-03-24T04:38:41,user,out_of_stock
738,117881,paid,2025-10-22T02:02:03,warehouse,
739,18345,created,2025-11-10T13:17:23,ops,
740,99863,packed,2025-11-12T12:56:38,payment_gateway,
741,108288,packed,2024-12-16T05:16:10,user,
742,60247,shipped,2024-09-24T07:49:24,warehouse,
743,57327,paid,2025-03-14T13:00:24,warehouse,
744,24136,created,2024-09-27T21:53:39,system,
745,73150,cancelled,2025-08-04T12:02:19,ops,payment_failed
746,16804,paid,2025-06-04T18:40:28,ops,
747,106030,packed,2024-08-15T13:07:34,payment_gateway,
748,70365,created,2024-02-07T13:25:56,ops,
749,109084,refunded,2025-08-21T07:51:48,system,chargeback
750,9940,cancelled,2025-06-06T04:18:37,user,payment_failed
751,26466,paid,2025-06-18T11:07:50,system,
752,130,packed,2025-12-03T22:07:34,warehouse,
753,72615,delivered,2025-09-30T12:00:46,system,
754,85528,packed,2024-03-14T14:32:48,payment_gateway,
755,24855,cancelled,2024-02-17T02:30:31,user,out_of_stock
756,19706,shipped,2025-01-05T18:27:31,system,
757,74108,paid,2025-08-19T04:38:51,user,
758,54316,shipped,2024-11-17T16:54:07,ops,
759,73374,delivered,2025-04-16T14:45:50,ops,
760,45672,shipped,2025-01-12T14:37:57,system,
761,90722,shipped,2024-12-06T04:07:33,system,
762,8488,packed,2025-12-03T04:05:54,warehouse,
763,63206,paid,2024-02-11T04:39:11,system,
764,14475,shipped,2024-08-25T00:02:12,ops,
765,44099,delivered,2024-02-20T23:20:45,warehouse,
766,81276,delivered,2024-03-08T03:40:23,user,
767,53035,packed,2025-12-31T14:30:30,warehouse,
768,71059,paid,2024-01-09T19:14:35,system,
769,104612,packed,2025-02-10T16:56:08,warehouse,
770,10949,packed,2025-06-06T04:20:17,user,
771,84796,created,2025-11-26T23:40:36,payment_gateway,
772,90778,delivered,2025-11-05T04:56:41,user,
773,14003,paid,2024-11-02T06:13:44,system,
774,77665,packed,2024-10-24T14:33:02,user,
775,116472,delivered,2024-04-12T04:49:47,warehouse,
776,46181,delivered,2024-11-15T03:46:21,system,
777,91200,created,2025-07-20T23:43:29,ops,
778,2427,delivered,2025-09-02T11:21:51,system,
779,5310,cancelled,2024-12-19T13:44:50,ops,out_of_stock
780,69159,paid,2024-07-03T04:18:15,system,
781,112644,packed,2024-06-17T09:58:13,payment_gateway,
782,33596,paid,2024-11-30T20:53:49,ops,
783,89947,shipped,2025-06-21T08:49:18,payment_gateway,
784,4090,shipped,2025-06-19T07:59:25,system,
785,48107,packed,2024-12-17T23:14:38,ops,
786,92221,delivered,2024-05-08T21:15:04,user,
787,98526,packed,2026-01-03T19:10:22,ops,
788,70170,created,2026-02-05T01:50:37,warehouse,
789,4223,shipped,2024-03-21T18:36:29,system,
790,4209,paid,2024-06-14T06:31:36,warehouse,
791,72680,shipped,2024-01-13T02:25:42,ops,
792,112127,delivered,2025-08-18T09:44:59,payment_gateway,
793,56206,packed,2024-04-22T06:37:38,user,
794,74931,created,2025-09-13T08:32:21,ops,
795,24676,cancelled,2024-07-06T06:02:42,ops,out_of_stock
796,92290,paid,2024-12-11T17:37:02,user,
797,92203,delivered,2025-06-13T14:50:57,ops,
798,3076,delivered,2024-10-23T05:58:40,system,
799,50323,packed,2024-12-17T15:55:26,warehouse,
800,23900,paid,2025-04-20T03:12:55,system,
801,84742,packed,2026-01-08T17:40:32,payment_gateway,
802,106750,delivered,2025-07-28T01:33:54,payment_gateway,
803,111543,paid,2024-12-05T04:39:39,payment_gateway,
804,17796,paid,2024-04-07T15:33:20,warehouse,
805,36130,paid,2025-11-25T19:56:10,ops,
806,59267,shipped,2024-11-04T10:59:05,user,
807,83633,packed,2025-07-11T16:26:23,user,
808,96513,packed,2025-04-09T19:40:06,payment_gateway,
809,80899,shipped,2025-11-07T07:23:34,warehouse,
810,113297,refunded,2026-02-02T02:16:54,user,return
811,85231,created,2025-11-19T04:25:45,ops,
812,77791,delivered,2024-08-13T01:40:22,ops,
813,10688,delivered,2025-06-21T16:08:13,warehouse,
814,6143,paid,2024-01-10T05:29:51,user,
815,101666,paid,2024-02-22T08:12:35,warehouse,
816,100791,shipped,2024-04-30T02:00:39,payment_gateway,
817,105936,packed,2024-05-10T06:01:14,system,
818,75606,paid,2025-08-12T02:43:01,user,
819,92532,shipped,2025-02-16T21:02:54,user,
820,17346,paid,2024-04-04T09:46:17,system,
821,69581,delivered,2025-04-30T02:38:49,warehouse,
822,76817,refunded,2026-01-11T14:45:26,warehouse,return
823,101259,shipped,2024-04-23T15:26:25,user,
824,32615,shipped,2024-07-14T12:19:31,warehouse,
825,45036,cancelled,2024-03-24T08:53:06,system,out_of_stock
826,19617,cancelled,2024-05-27T23:40:34,warehouse,fraud_check
827,10759,delivered,2024-11-02T03:28:30,warehouse,
828,6193,delivered,2025-06-27T13:19:34,payment_gateway,
829,1969,delivered,2024-12-05T01:40:35,system,
830,72642,delivered,2025-05-10T21:44:29,warehouse,
831,8443,paid,2025-09-29T15:19:54,payment_gateway,
832,81549,created,2024-07-12T16:28:14,user,
833,25042,packed,2025-03-21T09:41:51,system,
834,27095,created,2024-06-29T09:29:29,system,
835,58866,delivered,2024-04-21T15:41:59,ops,
836,47665,packed,2024-03-22T01:52:40,ops,
837,1427,paid,2025-04-08T02:29:29,ops,
838,111789,delivered,2025-02-08T12:00:59,user,
839,57827,shipped,2025-11-22T08:14:15,system,
840,87918,cancelled,2025-02-11T15:46:45,warehouse,fraud_check
841,64063,delivered,2024-09-01T14:48:45,payment_gateway,
842,59718,packed,2024-12-11T10:47:24,user,
843,86667,packed,2025-08-17T12:52:03,warehouse,
844,59450,paid,2024-10-05T20:16:48,system,
845,116311,paid,2025-07-28T07:12:35,warehouse,
846,98821,paid,2025-10-11T22:45:45,payment_gateway,
847,45940,refunded,2025-05-27T03:40:20,system,chargeback
848,62499,shipped,2024-06-11T01:43:12,ops,
849,83357,paid,2025-12-15T19:10:11,payment_gateway,
850,111879,shipped,2025-08-01T17:33:35,ops,
851,76313,shipped,2025-11-03T03:19:14,system,
852,49831,paid,2024-10-01T03:10:01,ops,
853,62003,paid,2024-05-05T17:40:59,warehouse,
854,14190,paid,2024-12-11T16:55:48,system,
855,26309,created,2024-06-19T12:08:23,warehouse,
856,11976,delivered,2025-05-26T09:00:25,payment_gateway,
857,8011,paid,2025-12-08T22:00:22,user,
858,116972,delivered,2024-01-26T15:12:03,user,
859,96886,delivered,2025-08-15T11:58:28,payment_gateway,
860,112242,shipped,2024-09-23T00:45:05,system,
861,113934,created,2024-01-29T23:23:38,system,
862,15714,paid,2025-03-20T10:12:19,user,
863,17009,shipped,2025-08-15T16:45:27,warehouse,
864,104267,delivered,2026-01-17T10:01:36,warehouse,
865,48035,cancelled,2025-11-20T19:02:54,user,customer_request
866,39524,delivered,2024-05-03T13:17:06,payment_gateway,
867,35045,packed,2024-01-26T22:43:48,warehouse,
868,41454,created,2026-01-10T23:14:01,payment_gateway,
869,106405,packed,2024-03-15T12:56:49,system,
870,29039,packed,2024-10-26T02:45:41,payment_gateway,
871,92127,created,2025-09-24T18:33:13,user,
872,101040,created,2025-04-21T16:44:32,warehouse,
873,97773,shipped,2025-08-01T11:30:38,ops,
874,37259,packed,2024-12-11T21:12:29,payment_gateway,
875,52291,shipped,2024-06-08T22:42:32,ops,
876,84995,packed,2024-06-20T14:28:14,warehouse,
877,112486,packed,2025-05-26T09:37:59,user,
878,96648,delivered,2025-12-03T04:26:45,payment_gateway,
879,73661,packed,2025-04-25T13:25:42,system,
880,101584,created,2025-08-13T03:30:59,ops,
881,12253,packed,2024-07-19T15:47:12,system,
882,113248,delivered,2025-05-31T23:40:14,warehouse,
883,110081,cancelled,2024-06-16T23:01:49,ops,customer_request
884,105289,created,2026-02-20T16:43:44,warehouse,
885,14758,paid,2024-11-13T11:15:44,warehouse,
886,28803,shipped,2025-05-31T19:40:31,user,
887,25019,packed,2025-12-10T23:48:17,system,
888,87048,paid,2025-05-27T19:59:27,ops,
889,96500,paid,2025-03-25T11:12:22,system,
890,119987,cancelled,2024-08-16T16:25:48,payment_gateway,customer_request
891,33924,paid,2025-06-03T11:17:40,ops,
892,99034,delivered,2024-06-19T03:50:34,user,
893,94801,cancelled,2025-03-24T13:41:15,user,fraud_check
894,34262,packed,2024-08-16T00:42:06,ops,
895,33341,delivered,2025-08-07T21:12:08,warehouse,
896,4129,delivered,2024-08-26T19:11:43,payment_gateway,
897,23043,created,2025-02-18T06:07:55,system,
898,62838,packed,2025-12-01T10:29:48,payment_gateway,
899,49508,packed,2024-08-16T02:13:35,ops,
900,36691,delivered,2024-10-22T05:38:11,ops,
901,27740,shipped,2025-08-19T20:22:10,payment_gateway,
902,16969,paid,2024-03-01T21:00:40,system,
903,21546,delivered,2025-08-20T05:29:27,ops,
904,15684,paid,2024-07-14T13:07:59,user,
905,108041,packed,2024-03-24T18:11:23,system,
906,82758,paid,2024-06-18T12:05:10,payment_gateway,
907,115715,paid,2024-12-07T16:19:06,user,
908,10880,created,2025-05-07T22:26:07,ops,
909,37476,cancelled,2025-11-22T19:55:37,user,fraud_check
910,78259,packed,2025-12-17T12:00:34,warehouse,
911,28028,packed,2024-05-27T14:22:24,user,
912,29637,paid,2025-10-06T09:58:18,ops,
913,29094,paid,2025-01-27T23:04:57,user,
914,83057,packed,2026-02-14T15:54:33,system,
915,76466,paid,2025-06-17T07:25:59,ops,
916,56830,cancelled,2025-01-28T06:06:42,user,payment_failed
917,114833,paid,2024-06-12T02:17:22,warehouse,
918,9453,packed,2025-08-12T22:12:53,user,
919,46433,created,2025-12-22T00:07:01,warehouse,
920,89357,delivered,2025-08-18T09:59:40,system,
921,107853,shipped,2024-10-05T06:05:19,payment_gateway,
922,87860,packed,2025-02-07T21:18:49,payment_gateway,
923,36460,delivered,2024-09-14T10:54:36,payment_gateway,
924,87152,shipped,2025-11-09T12:24:26,payment_gateway,
925,94423,delivered,2024-10-16T01:06:31,warehouse,
926,50610,delivered,2024-03-25T00:50:43,user,
927,104170,shipped,2025-03-14T01:06:35,user,
928,46436,packed,2024-09-26T18:43:14,warehouse,
929,97744,packed,2026-02-05T21:14:37,system,
930,96416,packed,2024-10-12T08:38:31,warehouse,
931,38564,paid,2025-04-04T04:24:47,warehouse,
